Key,Values
FourNine:KingThreeSeven,0.5,0.5
FourNine:KingThreeSix,0,1
FourNine:KingTwo,0,1
FourNine:KingTwoEight,0,1
FourNine:KingTwoFive,0.0011382183292880654,0.9988617897033691
FourNine:KingTwoSeven,0,1
FourNine:KingTwoSix,0.5,0.5
FourNine:QueenAce,0.9000041484832764,0.09999585896730423
FourNine:QueenAceEight,0.5,0.5
FourNine:QueenAceFive,0.4303176999092102,0.5696823000907898
FourNine:QueenAceSeven,0.24641360342502594,0.7535864114761353
FourNine:QueenAceSix,0.4443099796772003,0.5556899905204773
FourNine:QueenEight,0.5,0.5
FourNine:QueenFive,0.006097740493714809,0.9939022660255432
FourNine:QueenJack,0.5,0.5
FourNine:QueenKing,0.996228814125061,0.0037712063640356064
FourNine:QueenKingEight,0,1
FourNine:QueenKingFive,0,1
FourNine:QueenKingSeven,0,1
FourNine:QueenKingSix,0,1
FourNine:QueenSeven,0.5,0.5
FourNine:QueenSix,0.018028372898697853,0.9819716215133667
FourNine:QueenTen,0.5,0.5
FourNine:QueenThree,0.005669556092470884,0.9943304657936096
FourNine:QueenThreeEight,0,1
FourNine:QueenThreeFive,0.5,0.5
FourNine:QueenThreeSeven,0,1
FourNine:QueenThreeSix,0,1
FourNine:QueenTwo,0,1
FourNine:QueenTwoEight,0,1
FourNine:QueenTwoFive,0.004993998445570469,0.9950060248374939
FourNine:QueenTwoSeven,0,1
FourNine:QueenTwoSix,0,1
FourNine:SevenAce,1,0
FourNine:SevenAceEight,0.5,0.5
FourNine:SevenAceFive,0.5,0.5
FourNine:SevenAceSix,0.5,0.5
FourNine:SevenEight,1,0
FourNine:SevenEightFive,0,1
FourNine:SevenEightSix,0,1
FourNine:SevenFive,0.5,0.5
FourNine:SevenFiveEight,0.5,0.5
FourNine:SevenFiveSix,0.5,0.5
FourNine:SevenJack,1,0
FourNine:SevenJackEight,0.5,0.5
FourNine:SevenJackFive,0.5,0.5
FourNine:SevenJackSix,0.5,0.5
FourNine:SevenKing,1,0
FourNine:SevenKingEight,0.5,0.5
FourNine:SevenKingFive,0.5,0.5
FourNine:SevenKingSix,0.5,0.5
FourNine:SevenQueen,1,0
FourNine:SevenQueenEight,0.5,0.5
FourNine:SevenQueenFive,0.5,0.5
FourNine:SevenQueenSix,0.5,0.5
FourNine:SevenSix,0,1
FourNine:SevenSixEight,0.5,0.5
FourNine:SevenSixFive,0.5,0.5
FourNine:SevenTen,1,0
FourNine:SevenTenEight,0.5,0.5
FourNine:SevenTenFive,0.5,0.5
FourNine:SevenTenSix,0.5,0.5
FourNine:SevenThree,0,1
FourNine:SevenThreeEight,0.5,0.5
FourNine:SevenThreeFive,0.5,0.5
FourNine:SevenThreeSix,0.5,0.5
FourNine:SevenTwo,0,1
FourNine:SevenTwoEight,0.5,0.5
FourNine:SevenTwoFive,0.5,0.5
FourNine:SevenTwoSix,0.5,0.5
FourNine:SixAce,1,0
FourNine:SixAceEight,0.5,0.5
FourNine:SixAceFive,0.5,0.5
FourNine:SixAceSeven,0.5,0.5
FourNine:SixEight,0.5,0.5
FourNine:SixEightFive,0,1
FourNine:SixEightSeven,0,1
FourNine:SixFive,0,1
FourNine:SixFiveEight,0.5,0.5
FourNine:SixFiveSeven,0.5,0.5
FourNine:SixJack,0.5,0.5
FourNine:SixJackEight,0.5,0.5
FourNine:SixJackFive,0.5,0.5
FourNine:SixJackSeven,0.5,0.5
FourNine:SixKing,0.5,0.5
FourNine:SixKingEight,0.5,0.5
FourNine:SixKingFive,0.5,0.5
FourNine:SixKingSeven,0.5,0.5
FourNine:SixQueen,1,0
FourNine:SixQueenEight,0.5,0.5
FourNine:SixQueenFive,0.5,0.5
FourNine:SixQueenSeven,0.5,0.5
FourNine:SixSeven,1,0
FourNine:SixSevenEight,0,1
FourNine:SixSevenFive,0,1
FourNine:SixTen,1,0
FourNine:SixTenEight,0.5,0.5
FourNine:SixTenFive,0.5,0.5
FourNine:SixTenSeven,0.5,0.5
FourNine:SixThree,0,1
FourNine:SixThreeEight,0.5,0.5
FourNine:SixThreeFive,0.5,0.5
FourNine:SixThreeSeven,0.5,0.5
FourNine:SixTwo,0,1
FourNine:SixTwoEight,0.3333333432674408,0.6666666865348816
FourNine:SixTwoFive,0.5,0.5
FourNine:SixTwoSeven,0.5,0.5
FourNine:TenAce,1,0
FourNine:TenAceEight,0.16086061298847198,0.8391394019126892
FourNine:TenAceFive,0.5,0.5
FourNine:TenAceSeven,0.125,0.875
FourNine:TenAceSix,0.4810583293437958,0.5189416408538818
FourNine:TenEight,0.5,0.5
FourNine:TenFive,0.5,0.5
FourNine:TenJack,1,0
FourNine:TenJackEight,0,1
FourNine:TenJackFive,0,1
FourNine:TenJackSeven,0,1
FourNine:TenJackSix,0,1
FourNine:TenKing,0.5,0.5
FourNine:TenKingEight,0,1
FourNine:TenKingFive,0,1
FourNine:TenKingSeven,0,1
FourNine:TenKingSix,0,1
FourNine:TenQueen,1,0
FourNine:TenQueenEight,0,1
FourNine:TenQueenFive,0,1
FourNine:TenQueenSeven,0,1
FourNine:TenQueenSix,0,1
FourNine:TenSeven,0.5,0.5
FourNine:TenSix,0,1
FourNine:TenThree,0,1
FourNine:TenThreeEight,0,1
FourNine:TenThreeFive,0.001935317413881421,0.9980646967887878
FourNine:TenThreeSeven,0,1
FourNine:TenThreeSix,0.0025183542165905237,0.997481644153595
FourNine:TenTwo,0,1
FourNine:TenTwoEight,0,1
FourNine:TenTwoFive,0,1
FourNine:TenTwoSeven,0,1
FourNine:TenTwoSix,0,1
FourNine:ThreeAce,0.5,0.5
FourNine:ThreeEight,0.5,0.5
FourNine:ThreeFive,0.5,0.5
FourNine:ThreeJack,0.5,0.5
FourNine:ThreeKing,0.5,0.5
FourNine:ThreeQueen,0.5,0.5
FourNine:ThreeSeven,1,0
FourNine:ThreeSix,1,0
FourNine:ThreeTen,0.5,0.5
FourNine:ThreeTwo,0,1
FourNine:ThreeTwoEight,0.5,0.5
FourNine:ThreeTwoFive,0.5,0.5
FourNine:ThreeTwoSeven,0.5,0.5
FourNine:ThreeTwoSix,0.5,0.5
FourNine:TwoEight,0.5,0.5
FourNine:TwoFive,0.5,0.5
FourNine:TwoJack,0.5,0.5
FourNine:TwoQueen,0.5,0.5
FourNine:TwoSeven,0.5,0.5
FourNine:TwoSix,0.5,0.5
FourNine:TwoTen,0.5,0.5
FourNine:TwoThree,0.5,0.5
FourNine:TwoThreeEight,0,1
FourNine:TwoThreeFive,0.5,0.5
FourNine:TwoThreeSeven,0,1
FourNine:TwoThreeSix,0,1
FourNineAce:,0,1,0
FourNineAce:Eight,0,1,0
FourNineAce:Five,0,1,0
FourNineAce:Jack,1,0,0
FourNineAce:King,0.6711421608924866,0,0.3288578391075134
FourNineAce:Queen,1,0,0
FourNineAce:Seven,0,1,0
FourNineAce:Six,0,1,0
FourNineAce:Ten,1,0,0
FourNineJack:,0.9950258731842041,0,0.0049741375260055065
FourNineJack:Eight,0,1,0
FourNineJack:Five,0,0.9917538166046143,0.008246208541095257
FourNineJack:Seven,0,1,0
FourNineJack:Six,0,0.9953439831733704,0.004656011704355478
FourNineJack:Ten,0,0,1
FourNineKing:,0,1,0
FourNineKing:Eight,0,1,0
FourNineKing:Five,0,1,0
FourNineKing:Jack,0,0,1
FourNineKing:Queen,0.0010051015997305512,0,0.9989948868751526
FourNineKing:Seven,0,1,0
FourNineKing:Six,0,1,0
FourNineKing:Ten,0,0,1
FourNineQueen:,0.0010338898282498121,0.9989660978317261,0
FourNineQueen:Eight,0,1,0
FourNineQueen:Five,0,1,0
FourNineQueen:Jack,0,0,1
FourNineQueen:Seven,0,1,0
FourNineQueen:Six,0,1,0
FourNineQueen:Ten,0,0,1
FourNineTen:,0,0.01242171972990036,0.987578272819519
FourNineTen:Eight,0,0.5000935196876526,0.4999065101146698
FourNineTen:Five,0,0.5,0.5
FourNineTen:Seven,0,0.5,0.5
FourNineTen:Six,0,0.5,0.5
FourQueen:AceEight,0,1
FourQueen:AceFive,0.005990584380924702,0.9940094351768494
FourQueen:AceNine,0,1
FourQueen:AceSeven,0.012376302853226662,0.9876236915588379
FourQueen:AceSix,0,1
FourQueen:AceTen,0,1
FourQueen:AceThree,0.004304338246583939,0.9956956505775452
FourQueen:AceThreeEight,0,1
FourQueen:AceThreeFive,0.5,0.5
FourQueen:AceThreeJack,0,1
FourQueen:AceThreeNine,0,1
FourQueen:AceThreeSeven,0.5,0.5
FourQueen:AceThreeSix,0.5,0.5
FourQueen:AceThreeTen,0,1
FourQueen:AceTwo,0,1
FourQueen:AceTwoEight,0,1
FourQueen:AceTwoFive,0.5,0.5
FourQueen:AceTwoJack,0.5,0.5
FourQueen:AceTwoNine,0,1
FourQueen:AceTwoSeven,0,1
FourQueen:AceTwoSix,0,1
FourQueen:AceTwoTen,0,1
FourQueen:EightAce,1,0
FourQueen:EightAceFive,0.5,0.5
FourQueen:EightAceJack,0.5,0.5
FourQueen:EightAceNine,0.5,0.5
FourQueen:EightAceSeven,0.5,0.5
FourQueen:EightAceSix,0.5,0.5
FourQueen:EightAceTen,0.5,0.5
FourQueen:EightFive,0,1
FourQueen:EightFiveJack,0.5,0.5
FourQueen:EightFiveNine,0.5,0.5
FourQueen:EightFiveSeven,0.5,0.5
FourQueen:EightFiveSix,0.5,0.5
FourQueen:EightFiveTen,0.5,0.5
FourQueen:EightJack,1,0
FourQueen:EightJackFive,0,1
FourQueen:EightJackNine,0,1
FourQueen:EightJackSeven,0,1
FourQueen:EightJackSix,0,1
FourQueen:EightJackTen,0,1
FourQueen:EightKing,1,0
FourQueen:EightKingFive,0.5,0.5
FourQueen:EightKingJack,0.5,0.5
FourQueen:EightKingNine,0.5,0.5
FourQueen:EightKingSeven,0.5,0.5
FourQueen:EightKingSix,0.5,0.5
FourQueen:EightKingTen,0.5,0.5
FourQueen:EightNine,1,0
FourQueen:EightNineFive,0,1
FourQueen:EightNineJack,0,1
FourQueen:EightNineSeven,0,1
FourQueen:EightNineSix,0,1
FourQueen:EightNineTen,0,1
FourQueen:EightSeven,0,1
FourQueen:EightSevenFive,0.5,0.5
FourQueen:EightSevenJack,0.5,0.5
FourQueen:EightSevenNine,0.5,0.5
FourQueen:EightSevenSix,0.5,0.5
FourQueen:EightSevenTen,0.5,0.5
FourQueen:EightSix,0,1
FourQueen:EightSixFive,0.5,0.5
FourQueen:EightSixJack,0.5,0.5
FourQueen:EightSixNine,0.5,0.5
FourQueen:EightSixSeven,0.5,0.5
FourQueen:EightSixTen,0.5,0.5
FourQueen:EightTen,1,0
FourQueen:EightTenFive,0,1
FourQueen:EightTenJack,0,1
FourQueen:EightTenNine,0,1
FourQueen:EightTenSeven,0,1
FourQueen:EightTenSix,0,1
FourQueen:EightThree,0,1
FourQueen:EightThreeFive,0.5,0.5
FourQueen:EightThreeJack,0.5,0.5
FourQueen:EightThreeNine,0.5,0.5
FourQueen:EightThreeSeven,0.5,0.5
FourQueen:EightThreeSix,0.5,0.5
FourQueen:EightThreeTen,0.5,0.5
FourQueen:EightTwo,0.5,0.5
FourQueen:EightTwoFive,0.5,0.5
FourQueen:EightTwoJack,0.5,0.5
FourQueen:EightTwoNine,0.5,0.5
FourQueen:EightTwoSeven,0.5,0.5
FourQueen:EightTwoSix,0.5,0.5
FourQueen:EightTwoTen,0.5,0.5
FourQueen:FiveAce,0.5,0.5
FourQueen:FiveAceEight,0.5,0.5
FourQueen:FiveAceJack,0.5,0.5
FourQueen:FiveAceNine,0.5,0.5
FourQueen:FiveAceSeven,0.5,0.5
FourQueen:FiveAceSix,0.5,0.5
FourQueen:FiveAceTen,0.5,0.5
FourQueen:FiveEight,1,0
FourQueen:FiveEightJack,0,1
FourQueen:FiveEightNine,0,1
FourQueen:FiveEightSeven,0,1
FourQueen:FiveEightSix,0,1
FourQueen:FiveEightTen,0,1
FourQueen:FiveJack,0.5,0.5
FourQueen:FiveJackEight,0,1
FourQueen:FiveJackNine,0,1
FourQueen:FiveJackSeven,0,1
FourQueen:FiveJackSix,0,1
FourQueen:FiveJackTen,0,1
FourQueen:FiveKing,0.5,0.5
FourQueen:FiveKingEight,0.5,0.5
FourQueen:FiveKingJack,0.5,0.5
FourQueen:FiveKingNine,0.5,0.5
FourQueen:FiveKingSeven,0.5,0.5
FourQueen:FiveKingSix,0.5,0.5
FourQueen:FiveKingTen,0.5,0.5
FourQueen:FiveNine,1,0
FourQueen:FiveNineEight,0,1
FourQueen:FiveNineJack,0,1
FourQueen:FiveNineSeven,0,1
FourQueen:FiveNineSix,0,1
FourQueen:FiveNineTen,0,1
FourQueen:FiveSeven,1,0
FourQueen:FiveSevenEight,0,1
FourQueen:FiveSevenJack,0,1
FourQueen:FiveSevenNine,0,1
FourQueen:FiveSevenSix,0,1
FourQueen:FiveSevenTen,0,1
FourQueen:FiveSix,1,0
FourQueen:FiveSixEight,0,1
FourQueen:FiveSixJack,0,1
FourQueen:FiveSixNine,0,1
FourQueen:FiveSixSeven,0,1
FourQueen:FiveSixTen,0,1
FourQueen:FiveTen,1,0
FourQueen:FiveTenEight,0,1
FourQueen:FiveTenJack,0,1
FourQueen:FiveTenNine,0,1
FourQueen:FiveTenSeven,0,1
FourQueen:FiveTenSix,0,1
FourQueen:FiveThree,0,1
FourQueen:FiveThreeEight,0.5,0.5
FourQueen:FiveThreeJack,0.5,0.5
FourQueen:FiveThreeNine,0.5,0.5
FourQueen:FiveThreeSeven,0.5,0.5
FourQueen:FiveThreeSix,0.5,0.5
FourQueen:FiveThreeTen,0.5,0.5
FourQueen:FiveTwo,0.5,0.5
FourQueen:FiveTwoEight,0.5,0.5
FourQueen:FiveTwoJack,0.5,0.5
FourQueen:FiveTwoNine,0.5,0.5
FourQueen:FiveTwoSeven,0.5,0.5
FourQueen:FiveTwoSix,0.5,0.5
FourQueen:FiveTwoTen,0.5,0.5
FourQueen:JackAce,0.5,0.5
FourQueen:JackAceEight,0.5,0.5
FourQueen:JackAceFive,0.5,0.5
FourQueen:JackAceNine,0.5,0.5
FourQueen:JackAceSeven,0.5,0.5
FourQueen:JackAceSix,0.5,0.5
FourQueen:JackAceTen,0.5,0.5
FourQueen:JackEight,0.06501024216413498,0.9349897503852844
FourQueen:JackEightFive,0.5,0.5
FourQueen:JackEightNine,0.5,0.5
FourQueen:JackEightSeven,0.5,0.5
FourQueen:JackEightSix,0.5,0.5
FourQueen:JackEightTen,0.5,0.5
FourQueen:JackFive,0.09572015702724457,0.9042798280715942
FourQueen:JackFiveEight,0.5,0.5
FourQueen:JackFiveNine,0.5,0.5
FourQueen:JackFiveSeven,0.5,0.5
FourQueen:JackFiveSix,0.5,0.5
FourQueen:JackFiveTen,0.5,0.5
FourQueen:JackKing,0.9908266663551331,0.009173358790576458
FourQueen:JackKingEight,0.5,0.5
FourQueen:JackKingFive,0.5,0.5
FourQueen:JackKingNine,0.5,0.5
FourQueen:JackKingSeven,0.5,0.5
FourQueen:JackKingSix,0.5,0.5
FourQueen:JackKingTen,0.5,0.5
FourQueen:JackNine,0.0052790530025959015,0.9947209358215332
FourQueen:JackNineEight,0.5,0.5
FourQueen:JackNineFive,0.5,0.5
FourQueen:JackNineSeven,0.5,0.5
FourQueen:JackNineSix,0.5,0.5
FourQueen:JackNineTen,0.5,0.5
FourQueen:JackSeven,0.008739457465708256,0.9912605285644531
FourQueen:JackSevenEight,0.5,0.5
FourQueen:JackSevenFive,0.5,0.5
FourQueen:JackSevenNine,0.5,0.5
FourQueen:JackSevenSix,0.5,0.5
FourQueen:JackSevenTen,0.5,0.5
FourQueen:JackSix,0.5,0.5
FourQueen:JackSixEight,0.5,0.5
FourQueen:JackSixFive,0.5,0.5
FourQueen:JackSixNine,0.5,0.5
FourQueen:JackSixSeven,0.5,0.5
FourQueen:JackSixTen,0.5,0.5
FourQueen:JackTen,0.5,0.5
FourQueen:JackTenEight,0.5,0.5
FourQueen:JackTenFive,0.5,0.5
FourQueen:JackTenNine,0.5,0.5
FourQueen:JackTenSeven,0.5,0.5
FourQueen:JackTenSix,0.5,0.5
FourQueen:JackThree,0.5,0.5
FourQueen:JackThreeEight,0.5,0.5
FourQueen:JackThreeFive,0.5,0.5
FourQueen:JackThreeNine,0.5,0.5
FourQueen:JackThreeSeven,0.5,0.5
FourQueen:JackThreeSix,0.5,0.5
FourQueen:JackThreeTen,0.5,0.5
FourQueen:JackTwo,0.015422250144183636,0.9845777750015259
FourQueen:JackTwoEight,0.5,0.5
FourQueen:JackTwoFive,0.5,0.5
FourQueen:JackTwoNine,0.5,0.5
FourQueen:JackTwoSeven,0.5,0.5
FourQueen:JackTwoSix,0.5,0.5
FourQueen:JackTwoTen,0.5,0.5
FourQueen:KingAce,0.9874097108840942,0.012590261176228523
FourQueen:KingAceEight,0.5,0.5
FourQueen:KingAceFive,0.5,0.5
FourQueen:KingAceJack,0.5,0.5
FourQueen:KingAceNine,0.5,0.5
FourQueen:KingAceSeven,0.5,0.5
FourQueen:KingAceSix,0.5,0.5
FourQueen:KingAceTen,0.5,0.5
FourQueen:KingEight,0.5,0.5
FourQueen:KingFive,0.14899833500385284,0.8510016798973083
FourQueen:KingJack,0.5,0.5
FourQueen:KingNine,0.3650306761264801,0.6349693536758423
FourQueen:KingSeven,0.5,0.5
FourQueen:KingSix,0.029184550046920776,0.9708154797554016
FourQueen:KingTen,0.5,0.5
FourQueen:KingThree,0.039193082600831985,0.9608069062232971
FourQueen:KingThreeEight,0,1
FourQueen:KingThreeFive,0.003661513328552246,0.9963384866714478
FourQueen:KingThreeJack,0.0020810985006392,0.9979189038276672
FourQueen:KingThreeNine,0,1
FourQueen:KingThreeSeven,0,1
FourQueen:KingThreeSix,0.5,0.5
FourQueen:KingThreeTen,0,1
FourQueen:KingTwo,0.3361740708351135,0.6638259291648865
FourQueen:KingTwoEight,0.5,0.5
FourQueen:KingTwoFive,0.0013229771284386516,0.9986770153045654
FourQueen:KingTwoJack,0,1
FourQueen:KingTwoNine,0,1
FourQueen:KingTwoSeven,0.5,0.5
FourQueen:KingTwoSix,0,1
FourQueen:KingTwoTen,0,1
FourQueen:NineAce,1,0
FourQueen:NineAceEight,0.5,0.5
FourQueen:NineAceFive,0.5,0.5
FourQueen:NineAceJack,0.5,0.5
FourQueen:NineAceSeven,0.5,0.5
FourQueen:NineAceSix,0.5,0.5
FourQueen:NineAceTen,0.5,0.5
FourQueen:NineEight,0.5,0.5
FourQueen:NineEightFive,0.5,0.5
FourQueen:NineEightJack,0.5,0.5
FourQueen:NineEightSeven,0.5,0.5
FourQueen:NineEightSix,0.5,0.5
FourQueen:NineEightTen,0.5,0.5
FourQueen:NineFive,0,1
FourQueen:NineFiveEight,0.5,0.5
FourQueen:NineFiveJack,0.5,0.5
FourQueen:NineFiveSeven,0.5,0.5
FourQueen:NineFiveSix,0.5,0.5
FourQueen:NineFiveTen,0.5,0.5
FourQueen:NineJack,1,0
FourQueen:NineJackEight,0,1
FourQueen:NineJackFive,0,1
FourQueen:NineJackSeven,0,1
FourQueen:NineJackSix,0,1
FourQueen:NineJackTen,0,1
FourQueen:NineKing,1,0
FourQueen:NineKingEight,0.5,0.5
FourQueen:NineKingFive,0.5,0.5
FourQueen:NineKingJack,0.5,0.5
FourQueen:NineKingSeven,0.5,0.5
FourQueen:NineKingSix,0.5,0.5
FourQueen:NineKingTen,0.5,0.5
FourQueen:NineSeven,0,1
FourQueen:NineSevenEight,0.5,0.5
FourQueen:NineSevenFive,0.5,0.5
FourQueen:NineSevenJack,0.5,0.5
FourQueen:NineSevenSix,0.5,0.5
FourQueen:NineSevenTen,0.5,0.5
FourQueen:NineSix,0,1
FourQueen:NineSixEight,0.5,0.5
FourQueen:NineSixFive,0.5,0.5
FourQueen:NineSixJack,0.5,0.5
FourQueen:NineSixSeven,0.5,0.5
FourQueen:NineSixTen,0.5,0.5
FourQueen:NineTen,1,0
FourQueen:NineTenEight,0,1
FourQueen:NineTenFive,0,1
FourQueen:NineTenJack,0,1
FourQueen:NineTenSeven,0,1
FourQueen:NineTenSix,0,1
FourQueen:NineThree,0,1
FourQueen:NineThreeEight,0.5,0.5
FourQueen:NineThreeFive,0.5,0.5
FourQueen:NineThreeJack,0.5,0.5
FourQueen:NineThreeSeven,0.5,0.5
FourQueen:NineThreeSix,0.5,0.5
FourQueen:NineThreeTen,0.5,0.5
FourQueen:NineTwo,0,1
FourQueen:NineTwoEight,0.5,0.5
FourQueen:NineTwoFive,0.5,0.5
FourQueen:NineTwoJack,0.5,0.5
FourQueen:NineTwoSeven,0.3333333432674408,0.6666666865348816
FourQueen:NineTwoSix,0.5,0.5
FourQueen:NineTwoTen,0.5,0.5
FourQueen:SevenAce,1,0
FourQueen:SevenAceEight,0.5,0.5
FourQueen:SevenAceFive,0.5,0.5
FourQueen:SevenAceJack,0.5,0.5
FourQueen:SevenAceNine,0.5,0.5
FourQueen:SevenAceSix,0.5,0.5
FourQueen:SevenAceTen,0.5,0.5
FourQueen:SevenEight,1,0
FourQueen:SevenEightFive,0,1
FourQueen:SevenEightJack,0,1
FourQueen:SevenEightNine,0,1
FourQueen:SevenEightSix,0,1
FourQueen:SevenEightTen,0,1
FourQueen:SevenFive,0.5,0.5
FourQueen:SevenFiveEight,0.5,0.5
FourQueen:SevenFiveJack,0.5,0.5
FourQueen:SevenFiveNine,0.5,0.5
FourQueen:SevenFiveSix,0.5,0.5
FourQueen:SevenFiveTen,0.5,0.5
FourQueen:SevenJack,0.5,0.5
FourQueen:SevenJackEight,0,1
FourQueen:SevenJackFive,0,1
FourQueen:SevenJackNine,0,1
FourQueen:SevenJackSix,0,1
FourQueen:SevenJackTen,0,1
FourQueen:SevenKing,1,0
FourQueen:SevenKingEight,0.5,0.5
FourQueen:SevenKingFive,0.5,0.5
FourQueen:SevenKingJack,0.5,0.5
FourQueen:SevenKingNine,0.5,0.5
FourQueen:SevenKingSix,0.5,0.5
FourQueen:SevenKingTen,0.5,0.5
FourQueen:SevenNine,1,0
FourQueen:SevenNineEight,0,1
FourQueen:SevenNineFive,0,1
FourQueen:SevenNineJack,0,1
FourQueen:SevenNineSix,0,1
FourQueen:SevenNineTen,0,1
FourQueen:SevenSix,0,1
FourQueen:SevenSixEight,0.5,0.5
FourQueen:SevenSixFive,0.5,0.5
FourQueen:SevenSixJack,0.5,0.5
FourQueen:SevenSixNine,0.5,0.5
FourQueen:SevenSixTen,0.5,0.5
FourQueen:SevenTen,1,0
FourQueen:SevenTenEight,0,1
FourQueen:SevenTenFive,0,1
FourQueen:SevenTenJack,0,1
FourQueen:SevenTenNine,0,1
FourQueen:SevenTenSix,0,1
FourQueen:SevenThree,0,1
FourQueen:SevenThreeEight,0.5,0.5
FourQueen:SevenThreeFive,0.5,0.5
FourQueen:SevenThreeJack,0.5,0.5
FourQueen:SevenThreeNine,0.5,0.5
FourQueen:SevenThreeSix,0.5,0.5
FourQueen:SevenThreeTen,0.5,0.5
FourQueen:SevenTwo,0,1
FourQueen:SevenTwoEight,0.5,0.5
FourQueen:SevenTwoFive,0.5,0.5
FourQueen:SevenTwoJack,0.5,0.5
FourQueen:SevenTwoNine,0.1428571492433548,0.8571428656578064
FourQueen:SevenTwoSix,0.5,0.5
FourQueen:SevenTwoTen,0.5,0.5
FourQueen:SixAce,0.5,0.5
FourQueen:SixAceEight,0.5,0.5
FourQueen:SixAceFive,0.5,0.5
FourQueen:SixAceJack,0.5,0.5
FourQueen:SixAceNine,0.5,0.5
FourQueen:SixAceSeven,0.5,0.5
FourQueen:SixAceTen,0.5,0.5
FourQueen:SixEight,1,0
FourQueen:SixEightFive,0,1
FourQueen:SixEightJack,0,1
FourQueen:SixEightNine,0,1
FourQueen:SixEightSeven,0,1
FourQueen:SixEightTen,0,1
FourQueen:SixFive,0,1
FourQueen:SixFiveEight,0.5,0.5
FourQueen:SixFiveJack,0.5,0.5
FourQueen:SixFiveNine,0.5,0.5
FourQueen:SixFiveSeven,0.5,0.5
FourQueen:SixFiveTen,0.5,0.5
FourQueen:SixJack,0.5,0.5
FourQueen:SixJackEight,0,1
FourQueen:SixJackFive,0,1
FourQueen:SixJackNine,0,1
FourQueen:SixJackSeven,0,1
FourQueen:SixJackTen,0,1
FourQueen:SixKing,0.5,0.5
FourQueen:SixKingEight,0.5,0.5
FourQueen:SixKingFive,0.5,0.5
FourQueen:SixKingJack,0.5,0.5
FourQueen:SixKingNine,0.5,0.5
FourQueen:SixKingSeven,0.5,0.5
FourQueen:SixKingTen,0.5,0.5
FourQueen:SixNine,1,0
FourQueen:SixNineEight,0,1
FourQueen:SixNineFive,0,1
FourQueen:SixNineJack,0,1
FourQueen:SixNineSeven,0,1
FourQueen:SixNineTen,0,1
FourQueen:SixSeven,1,0
FourQueen:SixSevenEight,0,1
FourQueen:SixSevenFive,0,1
FourQueen:SixSevenJack,0,1
FourQueen:SixSevenNine,0,1
FourQueen:SixSevenTen,0,1
FourQueen:SixTen,1,0
FourQueen:SixTenEight,0,1
FourQueen:SixTenFive,0,1
FourQueen:SixTenJack,0,1
FourQueen:SixTenNine,0,1
FourQueen:SixTenSeven,0,1
FourQueen:SixThree,0,1
FourQueen:SixThreeEight,0.5,0.5
FourQueen:SixThreeFive,0.5,0.5
FourQueen:SixThreeJack,0.5,0.5
FourQueen:SixThreeNine,0.5,0.5
FourQueen:SixThreeSeven,0.5,0.5
FourQueen:SixThreeTen,0.5,0.5
FourQueen:SixTwo,0,1
FourQueen:SixTwoEight,0.5,0.5
FourQueen:SixTwoFive,0.5,0.5
FourQueen:SixTwoJack,0.5,0.5
FourQueen:SixTwoNine,0.5,0.5
FourQueen:SixTwoSeven,0.5,0.5
FourQueen:SixTwoTen,0.5,0.5
FourQueen:TenAce,0.8061456084251404,0.193854421377182
FourQueen:TenAceEight,0.5,0.5
FourQueen:TenAceFive,0.5,0.5
FourQueen:TenAceJack,0.5,0.5
FourQueen:TenAceNine,0.5,0.5
FourQueen:TenAceSeven,0.5,0.5
FourQueen:TenAceSix,0.5,0.5
FourQueen:TenEight,0.5,0.5
FourQueen:TenEightFive,0.5,0.5
FourQueen:TenEightJack,0.5,0.5
FourQueen:TenEightNine,0.5,0.5
FourQueen:TenEightSeven,0.5,0.5
FourQueen:TenEightSix,0.5,0.5
FourQueen:TenFive,0.15053866803646088,0.8494613170623779
FourQueen:TenFiveEight,0.5,0.5
FourQueen:TenFiveJack,0.5,0.5
FourQueen:TenFiveNine,0.5,0.5
FourQueen:TenFiveSeven,0.5,0.5
FourQueen:TenFiveSix,0.5,0.5
FourQueen:TenJack,0.885043740272522,0.11495624482631683
FourQueen:TenJackEight,0,1
FourQueen:TenJackFive,0,1
FourQueen:TenJackNine,0,1
FourQueen:TenJackSeven,0,1
FourQueen:TenJackSix,0,1
FourQueen:TenKing,0.5,0.5
FourQueen:TenKingEight,0.5,0.5
FourQueen:TenKingFive,0.5,0.5
FourQueen:TenKingJack,0.5,0.5
FourQueen:TenKingNine,0.5,0.5
FourQueen:TenKingSeven,0.5,0.5
FourQueen:TenKingSix,0.5,0.5
FourQueen:TenNine,0.5,0.5
FourQueen:TenNineEight,0.5,0.5
FourQueen:TenNineFive,0.5,0.5
FourQueen:TenNineJack,0.5,0.5
FourQueen:TenNineSeven,0.5,0.5
FourQueen:TenNineSix,0.5,0.5
FourQueen:TenSeven,0.5,0.5
FourQueen:TenSevenEight,0.5,0.5
FourQueen:TenSevenFive,0.5,0.5
FourQueen:TenSevenJack,0.5,0.5
FourQueen:TenSevenNine,0.5,0.5
FourQueen:TenSevenSix,0.5,0.5
FourQueen:TenSix,0.5,0.5
FourQueen:TenSixEight,0.5,0.5
FourQueen:TenSixFive,0.5,0.5
FourQueen:TenSixJack,0.5,0.5
FourQueen:TenSixNine,0.5,0.5
FourQueen:TenSixSeven,0.5,0.5
